key	text	tooltip
#Loc;1;text/db/cdir_events_dilemma_choice_details.loc		
cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_celtic_religious_sanctions_1SECOND	Ввести санкції	true
cdir_events_dilemma_choice_details_localised_choice_title_cha_dilemma_pope_attacked_1SECOND	Господь посилає випробування, щоб зміцнити нас. Кожен повинен нести свій хрест сам.	true
cdir_events_dilemma_choice_details_localised_choice_label_cha_dilemma_lombard_pope_demands_1FIRST	Віддати Равенну	true
cdir_events_dilemma_choice_details_localised_choice_title_political_event_assassinationFIRST	Подвоїти охорону і нагадати всім, що ми робимо із зрадниками!	true
cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_secure_loyalty_briberyTHIRD	Неважливо	true
cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_suspiciousFIRST	Замести сліди	true
cdir_events_dilemma_choice_details_localised_choice_title_att_political_action_dilemma_secure_loyalty_mutilationTHIRD	Його доля нас не хвилює. Ми займаємося більш важливими справами.	true
cdir_events_dilemma_choice_details_localised_choice_title_att_subject_domestic_nordic_the_flyting_1THIRD	Нехай за вас виступить полководець. Він підтвердить вашу перевагу.	true
cdir_events_dilemma_choice_details_localised_choice_title_ybor_level_A_alamanniSECOND	Жерці кажуть, що вона дарує мудрість і захист Годана.	true
cdir_events_dilemma_choice_details_localised_choice_label_att_subject_politics_civil_challengerFOURTH	Дати йому посаду	true
cdir_events_dilemma_choice_details_localised_choice_label_att_subject_politics_civil_hostageSECOND	Залишити в заручниках	true
cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_secure_loyalty_briberyFIRST	Невеликий хабар	true
cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_assassinate_suspiciousTHIRD	Неважливо	true
cdir_events_dilemma_choice_details_localised_choice_title_att_political_action_dilemma_secure_loyalty_mutilationFIRST	Після цього він вже нікому не знадобиться!	true
cdir_events_dilemma_choice_details_localised_choice_title_att_subject_domestic_nordic_the_flyting_1FIRST	У нас немає часу на такі дурниці.	true
cdir_events_dilemma_choice_details_localised_choice_label_att_subject_military_roman_master_hostile_governorSECOND	Очорнити його	true
cdir_events_dilemma_choice_details_localised_choice_title_ybor_level_A_burgundiFIRST	Він вирваний з мертвих рук ворога.	true
cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_stolen_swordFIRST	Зробити новий меч	true
cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_seek_office_obstructionSECOND	Указ	true
cdir_events_dilemma_choice_details_localised_choice_label_cha_dilemma_lombard_pope_demands_3FIRST	Віддати Равенну	true
cdir_events_dilemma_choice_details_localised_choice_label_cha_dilemma_lombard_pope_demands_2THIRD	Підлеситися до Карла	true
cdir_events_dilemma_choice_details_localised_choice_title_att_dilemma_religious_christian_the_council_of_toledo_1FIRST	Ці люди вже достатньо настраждалися. Потрібно примиритися з ними.	true
cdir_events_dilemma_choice_details_localised_choice_label_att_subject_politics_barb_nomad_tribal_loyaltyTHIRD	Примирити сторони	true
cdir_events_dilemma_choice_details_localised_choice_label_att_subject_politics_civil_secret_meetingsSECOND	Зустрітися з ними	true
cdir_events_dilemma_choice_details_localised_choice_title_att_subject_domestic_none_the_silk_trader_1SECOND	Новий торговий шлях принесе велику користь нашому народу. Давайте його поліпшимо.	true
cdir_events_dilemma_choice_details_localised_choice_label_att_subject_domestic_barb_nomad_stolen_swordTHIRD	Не робити нічого	true
cdir_events_dilemma_choice_details_localised_choice_title_ollam_ri_A1iSECOND	Короля не цікавить балаканина. Золото - інша справа!	true
cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_orthodox_religious_sanctions_1SECOND	Ввести санкції	true
cdir_events_dilemma_choice_details_localised_choice_label_cha_dilemma_lombard_pope_demands_2FIRST	Віддати Равенну	true
cdir_events_dilemma_choice_details_localised_choice_label_att_dilemma_religious_germanic_religious_sanctions_1SECOND	Ввести санкції	true
cdir_events_dilemma_choice_details_localised_choice_title_att_subject_domestic_civil_idiot_magistrateSECOND	Не можна, щоб управління народом залежало від випадку!	true
cdir_events_dilemma_choice_details_localised_choice_title_att_subject_domestic_none_hidden_treasure_1SECOND	Люди заслужили право отримати вигоду з цієї знахідки. Розділи все порівну між ними.	true
cdir_events_dilemma_choice_details_localised_choice_title_cha_dilemma_cordoba_1SECOND	Нехай воїни стануть на березі в повному озброєнні. Ми теж можемо показати силу!	true
cdir_events_dilemma_choice_details_localised_choice_label_att_subject_military_none_war_child_1SECOND	Збрехати	true
cdir_events_dilemma_choice_details_localised_choice_label_att_subject_politics_barb_nomad_tribal_loyaltyFIRST	Похвалити одну групу	true
cdir_events_dilemma_choice_details_localised_choice_title_att_eos_marib_dam_repair_2THIRD	Ми не можемо дозволити собі, щоб наші селяни перестали довіряти греблі!	true
cdir_events_dilemma_choice_details_localised_choice_title_att_eos_marib_dam_repair_3FIRST	Та вона й так втримається... Правда?	true
cdir_events_dilemma_choice_details_localised_choice_label_att_political_action_dilemma_embezzlement_suspiciousTHIRD	Неважливо	true
